"car_model_sk","car_model","brand","car_name","car_link","review_link","car_rating","car_rating_count","percentage_recommend","rating_comfort","rating_interior","rating_performance","rating_value","rating_exterior","rating_reliability","listing_count","min_price","max_price","avg_price","review_count"
"141997774d2b95fd771400ad2a46aa13","jeep-wrangler-2012","Jeep","2012 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2012/","https://www.cars.com/research/jeep-wrangler-2012/consumer-reviews/?page_size=40","4.6",95,"92.0","3.0","5.0","5.0","5.0","5.0","5.0","1","16577","16577","16577","12"
"d9abfa931f074e40760249f98561747c","jeep-wrangler-2014","Jeep","2014 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2014/","https://www.cars.com/research/jeep-wrangler-2014/consumer-reviews/?page_size=40","4.7",73,"95.0","5.0","5.0","5.0","5.0","5.0","5.0","1","16892","16892","16892","12"
"2d791fee143a6a576a9a6f6f49eb0492","jeep-wrangler-2015","Jeep","2015 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2015/","https://www.cars.com/research/jeep-wrangler-2015/consumer-reviews/?page_size=40","4.8",95,"95.0","5.0","5.0","5.0","5.0","5.0","5.0","3","16418","19021","17670","13"
"7dae98fe9049de76e1dd736efc661a77","jeep-wrangler-2016","Jeep","2016 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2016/","https://www.cars.com/research/jeep-wrangler-2016/consumer-reviews/?page_size=40","4.7",79,"92.0","5.0","5.0","5.0","4.0","4.0","5.0","1","21898","21898","21898","12"
"4ea0dd4a42ef4c0ff65357321f2d62ec","jeep-wrangler-2017","Jeep","2017 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2017/","https://www.cars.com/research/jeep-wrangler-2017/consumer-reviews/?page_size=40","4.8",117,"95.0","5.0","5.0","5.0","5.0","5.0","5.0","5","20174","29999","23771","12"
"497c740b7262ab4b821fb58d4ea390b7","jeep-wrangler-2019","Jeep","2019 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2019/","https://www.cars.com/research/jeep-wrangler-2019/consumer-reviews/?page_size=40","4.8",53,"96.0","5.0","5.0","5.0","5.0","5.0","5.0","6","20694","24894","22414","13"
"44fba91c1bbd3a61ebcc97a6ca4199b8","jeep-wrangler-2020","Jeep","2020 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2020/","https://www.cars.com/research/jeep-wrangler-2020/consumer-reviews/?page_size=40","4.6",58,"93.0","4.0","4.0","3.0","3.0","3.0","4.0","4","23312","26350","24650","12"
"ef83fa93876b1b5edcfbc90f525b45e0","jeep-wrangler-2021","Jeep","2021 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2021/","https://www.cars.com/research/jeep-wrangler-2021/consumer-reviews/?page_size=40","4.8",34,"94.0","5.0","5.0","5.0","5.0","5.0","5.0","6","25995","29648","27571","12"
"4caf89a203007eb980ad3834c0e38c4d","jeep-wrangler-2022","Jeep","2022 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2022/","https://www.cars.com/research/jeep-wrangler-2022/consumer-reviews/?page_size=40","4.5",4,"100.0","3.0","3.0","2.0","2.0","3.0","3.0","10","19189","33921","30144","4"
"0bc3bfa54ea90d1c2d899724e83dd86c","jeep-wrangler-2023","Jeep","2023 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2023/","https://www.cars.com/research/jeep-wrangler-2023/consumer-reviews/?page_size=40","4.9",10,"90.0","5.0","5.0","5.0","5.0","5.0","5.0","19","26686","70487","38932","11"
"8e99587e6378997aaac2498aa5869608","jeep-wrangler-2024","Jeep","2024 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2024/","https://www.cars.com/research/jeep-wrangler-2024/consumer-reviews/?page_size=40","5.0",7,"100.0","5.0","5.0","3.0","4.0","5.0","5.0","18","29000","68888","38103","8"
"2a1a316cdd029ba6d6c6bcdda408ae8c","jeep-wrangler-2025","Jeep","2025 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2025/","https://www.cars.com/research/jeep-wrangler-2025/consumer-reviews/?page_size=40","3.0",2,"50.0","5.0","5.0","5.0","5.0","5.0","5.0","27","31334","83600","42676","2"
"de36de3bfaf48112bee1568b1295088e","jeep-wrangler-2026","Jeep","2026 Jeep Wrangler","https://www.cars.com/research/jeep-wrangler-2026/","https://www.cars.com/research/jeep-wrangler-2026/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","46601","60000","53999","0"
"4d440a4b990bd4cf2f273bf1cb13f3f3","karma-revero-2019","Karma","2019 Karma Revero","https://www.cars.com/research/karma-revero-2019/","https://www.cars.com/research/karma-revero-2019/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","33985","33985","33985","0"
"1e15b7dc2f312b2a3a892763513944c0","kia-carnival-2022","Kia","2022 Kia Carnival","https://www.cars.com/research/kia-carnival-2022/","https://www.cars.com/research/kia-carnival-2022/consumer-reviews/?page_size=40","4.5",13,"84.0","5.0","5.0","5.0","5.0","5.0","5.0","1","26997","26997","26997","12"
"8824495b2ad1770598290b0aad7a4f49","kia-ev6-2023","Kia","2023 Kia Ev6","https://www.cars.com/research/kia-ev6-2023/","https://www.cars.com/research/kia-ev6-2023/consumer-reviews/?page_size=40","4.8",8,"87.0","5.0","5.0","5.0","5.0","5.0","5.0","1","29997","29997","29997","8"
"6e4f30b9bbc5a094a254c914552a225c","kia-forte-2022","Kia","2022 Kia Forte","https://www.cars.com/research/kia-forte-2022/","https://www.cars.com/research/kia-forte-2022/consumer-reviews/?page_size=40","4.8",12,"91.0","5.0","5.0","5.0","5.0","5.0","5.0","1","18944","18944","18944","13"
"211be765d6cce5185396f16b454b6f0b","kia-forte-2024","Kia","2024 Kia Forte","https://www.cars.com/research/kia-forte-2024/","https://www.cars.com/research/kia-forte-2024/consumer-reviews/?page_size=40","5.0",3,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","3","18300","23987","20427","3"
"956aa4b3fc25f5686baf20b3c0e17b59","kia-k4-2025","Kia","2025 Kia K4","https://www.cars.com/research/kia-k4-2025/","https://www.cars.com/research/kia-k4-2025/consumer-reviews/?page_size=40","4.3",9,"88.0","1.0","1.0","1.0","1.0","1.0","1.0","2","20999","22324","21662","9"
"430c0784600f91cd4c806fd3c27dc7af","kia-k5-2021","Kia","2021 Kia K5","https://www.cars.com/research/kia-k5-2021/","https://www.cars.com/research/kia-k5-2021/consumer-reviews/?page_size=40","4.5",76,"86.0","1.0","1.0","1.0","1.0","1.0","1.0","2","16737","27640","22189","13"
"e75cfed7f6efb0da7defb0bcda7e0585","kia-k5-2023","Kia","2023 Kia K5","https://www.cars.com/research/kia-k5-2023/","https://www.cars.com/research/kia-k5-2023/consumer-reviews/?page_size=40","4.8",13,"92.0","5.0","5.0","5.0","5.0","5.0","5.0","1","27277","27277","27277","12"
"94876aea6b032bfa308e5e4e41790be1","kia-k5-2025","Kia","2025 Kia K5","https://www.cars.com/research/kia-k5-2025/","https://www.cars.com/research/kia-k5-2025/consumer-reviews/?page_size=40","5.0",4,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","2","27103","29986","28545","4"
"d60bb42958c60cccb6f6416f0c0dd4a3","kia-niro-2023","Kia","2023 Kia Niro","https://www.cars.com/research/kia-niro-2023/","https://www.cars.com/research/kia-niro-2023/consumer-reviews/?page_size=40","4.1",15,"80.0","5.0","5.0","5.0","5.0","5.0","5.0","1","24997","24997","24997","12"
"987cdc75543e669c98590a770f7b7261","kia-optima-2019","Kia","2019 Kia Optima","https://www.cars.com/research/kia-optima-2019/","https://www.cars.com/research/kia-optima-2019/consumer-reviews/?page_size=40","4.7",155,"90.0","4.0","5.0","3.0","5.0","5.0","5.0","2","9999","13588","11794","13"
"c1a26ba9a9bb00b3d17754a1aa4a65ef","kia-seltos-2023","Kia","2023 Kia Seltos","https://www.cars.com/research/kia-seltos-2023/","https://www.cars.com/research/kia-seltos-2023/consumer-reviews/?page_size=40","4.5",11,"90.0","4.0","5.0","4.0","5.0","5.0","4.0","2","17947","19897","18922","11"
"e13706c5967d607435e393401c6566eb","kia-seltos-2026","Kia","2026 Kia Seltos","https://www.cars.com/research/kia-seltos-2026/","https://www.cars.com/research/kia-seltos-2026/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","23950","23950","23950","1"
"a8157cfbdae8028777ac1f1af94b4a80","kia-sorento-2013","Kia","2013 Kia Sorento","https://www.cars.com/research/kia-sorento-2013/","https://www.cars.com/research/kia-sorento-2013/consumer-reviews/?page_size=40","4.0",161,"77.0","4.0","2.0","1.0","1.0","5.0","1.0","1","11571","11571","11571","14"
"178260333b02afd23ceb77c3449f05e2","kia-sorento-2015","Kia","2015 Kia Sorento","https://www.cars.com/research/kia-sorento-2015/","https://www.cars.com/research/kia-sorento-2015/consumer-reviews/?page_size=40","4.5",157,"87.0","5.0","5.0","5.0","5.0","5.0","5.0","1","9181","9181","9181","12"
"1a903685b178f4f242596ba60e6ba40e","kia-sorento-2016","Kia","2016 Kia Sorento","https://www.cars.com/research/kia-sorento-2016/","https://www.cars.com/research/kia-sorento-2016/consumer-reviews/?page_size=40","4.6",283,"89.0","3.0","3.0","3.0","1.0","4.0","1.0","2","7400","11750","9575","12"
"a0d89b193a8f422de771344e412f5036","kia-sorento-2017","Kia","2017 Kia Sorento","https://www.cars.com/research/kia-sorento-2017/","https://www.cars.com/research/kia-sorento-2017/consumer-reviews/?page_size=40","4.8",501,"96.0","5.0","3.0","5.0","5.0","4.0","5.0","1","16818","16818","16818","12"
"f96a94fcbbf50f88f94ef7fb42fd2102","kia-sorento-2019","Kia","2019 Kia Sorento","https://www.cars.com/research/kia-sorento-2019/","https://www.cars.com/research/kia-sorento-2019/consumer-reviews/?page_size=40","4.7",261,"92.0","5.0","4.0","4.0","5.0","4.0","5.0","5","10996","22698","17158","14"
"45244f9e23677ae28f5a3a929ba7712d","kia-sorento-2020","Kia","2020 Kia Sorento","https://www.cars.com/research/kia-sorento-2020/","https://www.cars.com/research/kia-sorento-2020/consumer-reviews/?page_size=40","4.6",88,"88.0","3.0","4.0","3.0","4.0","5.0","3.0","5","12995","17827","15437","12"
"c22e914929edd31d6f7cd578bfe28201","kia-sorento-2021","Kia","2021 Kia Sorento","https://www.cars.com/research/kia-sorento-2021/","https://www.cars.com/research/kia-sorento-2021/consumer-reviews/?page_size=40","4.7",57,"89.0","5.0","5.0","5.0","5.0","5.0","5.0","5","20399","26999","23303","12"
"0274d65270920898b10a7ba37fa7d5aa","kia-sorento-2022","Kia","2022 Kia Sorento","https://www.cars.com/research/kia-sorento-2022/","https://www.cars.com/research/kia-sorento-2022/consumer-reviews/?page_size=40","4.3",6,"83.0","5.0","5.0","4.0","5.0","5.0","5.0","5","20887","30457","24520","7"
"e1e272ae45b6a06ac56a3ae1cfa988c5","kia-sorento-2023","Kia","2023 Kia Sorento","https://www.cars.com/research/kia-sorento-2023/","https://www.cars.com/research/kia-sorento-2023/consumer-reviews/?page_size=40","4.2",18,"77.0","5.0","5.0","5.0","5.0","5.0","5.0","32","22987","35600","30270","12"
"7a3f6a5dcbe5dbe6cf98686a5750dfd9","kia-sorento-2024","Kia","2024 Kia Sorento","https://www.cars.com/research/kia-sorento-2024/","https://www.cars.com/research/kia-sorento-2024/consumer-reviews/?page_size=40","3.5",2,"50.0","1.0","2.0","4.0","4.0","4.0","5.0","10","26598","37370","31047","2"
"69b5679cfd05c27fdac0a094c883974b","kia-sorento-2025","Kia","2025 Kia Sorento","https://www.cars.com/research/kia-sorento-2025/","https://www.cars.com/research/kia-sorento-2025/consumer-reviews/?page_size=40","4.3",3,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","15","28500","40855","35046","3"
"7d18e8d4f78f65861f6e5faf25ae98a0","kia-sorento-2026","Kia","2026 Kia Sorento","https://www.cars.com/research/kia-sorento-2026/","https://www.cars.com/research/kia-sorento-2026/consumer-reviews/?page_size=40","4.5",2,"100.0","4.0","5.0","5.0","5.0","5.0","5.0","4","28216","41580","35409","4"
"527645637d1f2dfa8a474e91d0b94535","kia-soul-2018","Kia","2018 Kia Soul","https://www.cars.com/research/kia-soul-2018/","https://www.cars.com/research/kia-soul-2018/consumer-reviews/?page_size=40","4.9",415,"97.0","5.0","5.0","5.0","5.0","5.0","5.0","1","9843","9843","9843","13"
"e888f5472a1cecfc311f4619772ea9a0","kia-soul-2023","Kia","2023 Kia Soul","https://www.cars.com/research/kia-soul-2023/","https://www.cars.com/research/kia-soul-2023/consumer-reviews/?page_size=40","4.4",21,"71.0","5.0","5.0","4.0","5.0","5.0","4.0","1","16809","16809","16809","13"
"c1eff36f108733806ba48ed1227d37a1","kia-soul-2025","Kia","2025 Kia Soul","https://www.cars.com/research/kia-soul-2025/","https://www.cars.com/research/kia-soul-2025/consumer-reviews/?page_size=40","4.2",8,"87.0","4.0","3.0","4.0","5.0","5.0","3.0","2","18633","24371","21502","9"
"269dc3be3a8887d341fddb0be01fe6da","kia-sportage_hybrid-2026","Kia","2026 Kia Sportage_Hybrid","https://www.cars.com/research/kia-sportage_hybrid-2026/","https://www.cars.com/research/kia-sportage_hybrid-2026/consumer-reviews/?page_size=40","5.0",4,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","28187","28187","28187","4"
"bfda3169ff1ea06fd878bfca150fb002","kia-sportage-2022","Kia","2022 Kia Sportage","https://www.cars.com/research/kia-sportage-2022/","https://www.cars.com/research/kia-sportage-2022/consumer-reviews/?page_size=40","4.8",10,"80.0","5.0","5.0","5.0","5.0","5.0","5.0","1","19174","19174","19174","11"
"092794f9d08cdf1b168c823deb8def69","kia-sportage-2023","Kia","2023 Kia Sportage","https://www.cars.com/research/kia-sportage-2023/","https://www.cars.com/research/kia-sportage-2023/consumer-reviews/?page_size=40","4.2",36,"75.0","3.0","4.0","3.0","4.0","5.0","1.0","2","25750","28656","27203","13"
"a6c8968e05608040e1ebc8fe6c298365","kia-sportage-2024","Kia","2024 Kia Sportage","https://www.cars.com/research/kia-sportage-2024/","https://www.cars.com/research/kia-sportage-2024/consumer-reviews/?page_size=40","4.9",11,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","21977","21977","21977","11"
"f15200d49714d54ab9fff4389c3c4f85","kia-sportage-2026","Kia","2026 Kia Sportage","https://www.cars.com/research/kia-sportage-2026/","https://www.cars.com/research/kia-sportage-2026/consumer-reviews/?page_size=40","4.5",4,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","27518","27518","27518","4"
"71fc20c94b4be181a96e8ab89a6cddd7","kia-telluride-2020","Kia","2020 Kia Telluride","https://www.cars.com/research/kia-telluride-2020/","https://www.cars.com/research/kia-telluride-2020/consumer-reviews/?page_size=40","4.8",221,"93.0","5.0","5.0","5.0","5.0","5.0","5.0","8","17177","28746","21390","13"
"280582df34349359461dd8ab4e785736","kia-telluride-2021","Kia","2021 Kia Telluride","https://www.cars.com/research/kia-telluride-2021/","https://www.cars.com/research/kia-telluride-2021/consumer-reviews/?page_size=40","5.0",92,"98.0","5.0","5.0","5.0","5.0","5.0","5.0","4","22358","27988","26003","12"
"b0e1f5dfe7b47b02689bb784460530de","kia-telluride-2022","Kia","2022 Kia Telluride","https://www.cars.com/research/kia-telluride-2022/","https://www.cars.com/research/kia-telluride-2022/consumer-reviews/?page_size=40","4.5",17,"76.0","5.0","5.0","5.0","5.0","5.0","5.0","17","22960","35101","29077","13"
"18cd2d436f047de618677853e62e53b3","kia-telluride-2023","Kia","2023 Kia Telluride","https://www.cars.com/research/kia-telluride-2023/","https://www.cars.com/research/kia-telluride-2023/consumer-reviews/?page_size=40","4.1",14,"71.0","5.0","5.0","5.0","5.0","5.0","5.0","7","27079","38214","33226","13"
"e9a80a30143e1df73421dbf7f9679b26","kia-telluride-2024","Kia","2024 Kia Telluride","https://www.cars.com/research/kia-telluride-2024/","https://www.cars.com/research/kia-telluride-2024/consumer-reviews/?page_size=40","2.9",15,"46.0","5.0","5.0","5.0","5.0","5.0","5.0","30","25650","44884","38955","12"
"f563fd3b2f089c3fadb02a122894953d","kia-telluride-2025","Kia","2025 Kia Telluride","https://www.cars.com/research/kia-telluride-2025/","https://www.cars.com/research/kia-telluride-2025/consumer-reviews/?page_size=40","3.8",5,"80.0","4.0","4.0","4.0","4.0","4.0","4.0","16","31922","47541","38784","5"
"24c4256ed04ba23f8ac5ac80ddf840ac","kia-telluride-2027","Kia","2027 Kia Telluride","https://www.cars.com/research/kia-telluride-2027/","https://www.cars.com/research/kia-telluride-2027/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","43227","55393","49310","0"
"91e095ab8be17b6361111bfcc5a49b12","land_rover-defender-2021","Land Rover","2021 Land_Rover Defender","https://www.cars.com/research/land_rover-defender-2021/","https://www.cars.com/research/land_rover-defender-2021/consumer-reviews/?page_size=40","5.0",6,"83.0","5.0","5.0","5.0","5.0","5.0","5.0","1","47888","47888","47888","6"
"da438cb65c63222a45d77fede5da0ff9","land_rover-defender-2023","Land Rover","2023 Land_Rover Defender","https://www.cars.com/research/land_rover-defender-2023/","https://www.cars.com/research/land_rover-defender-2023/consumer-reviews/?page_size=40","5.0",3,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","60323","60323","60323","5"
"c4ab477ea10964c44c738b2a94f86994","land_rover-defender-2024","Land Rover","2024 Land_Rover Defender","https://www.cars.com/research/land_rover-defender-2024/","https://www.cars.com/research/land_rover-defender-2024/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","64991","64991","64991","2"
"0f3b60db265bfff5173a6eb7865bb62e","land_rover-discovery_sport-2017","Land Rover","2017 Land_Rover Discovery_Sport","https://www.cars.com/research/land_rover-discovery_sport-2017/","https://www.cars.com/research/land_rover-discovery_sport-2017/consumer-reviews/?page_size=40","4.6",25,"92.0","5.0","5.0","4.0","4.0","5.0","4.0","1","12999","12999","12999","12"
"ac6a71633941e4297ab6a04a7aa14d72","land_rover-discovery_sport-2025","Land Rover","2025 Land_Rover Discovery_Sport","https://www.cars.com/research/land_rover-discovery_sport-2025/","https://www.cars.com/research/land_rover-discovery_sport-2025/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","44917","44917","44917","0"
"b2d70c75b43b5d29045fdc6a268f805f","land_rover-discovery-2018","Land Rover","2018 Land_Rover Discovery","https://www.cars.com/research/land_rover-discovery-2018/","https://www.cars.com/research/land_rover-discovery-2018/consumer-reviews/?page_size=40","3.2",28,"46.0","2.0","1.0","1.0","1.0","2.0","1.0","1","21995","21995","21995","12"
"7a82001e631842d1d19cda426404b7b6","land_rover-discovery-2020","Land Rover","2020 Land_Rover Discovery","https://www.cars.com/research/land_rover-discovery-2020/","https://www.cars.com/research/land_rover-discovery-2020/consumer-reviews/?page_size=40","5.0",3,"100.0","5.0","4.0","5.0","5.0","5.0","5.0","1","17999","17999","17999","3"
"cdf9afe2b5d126fec8df65645873eb12","land_rover-discovery-2024","Land Rover","2024 Land_Rover Discovery","https://www.cars.com/research/land_rover-discovery-2024/","https://www.cars.com/research/land_rover-discovery-2024/consumer-reviews/?page_size=40","4.0",1,"100.0","5.0","4.0","5.0","5.0","5.0","5.0","1","51478","51478","51478","1"
"e118353fb17c1135280a6106f1d65e57","land_rover-range_rover_evoque-2025","Land Rover","2025 Land_Rover Range_Rover_Evoque","https://www.cars.com/research/land_rover-range_rover_evoque-2025/","https://www.cars.com/research/land_rover-range_rover_evoque-2025/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","43929","43929","43929","0"
"4eecd2b13634ef5c46a3b0f4459ef3e5","land_rover-range_rover_evoque-2026","Land Rover","2026 Land_Rover Range_Rover_Evoque","https://www.cars.com/research/land_rover-range_rover_evoque-2026/","https://www.cars.com/research/land_rover-range_rover_evoque-2026/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","46678","46678","46678","0"
"9b1cfde7928ade1cc93a0669d615f48c","land_rover-range_rover_sport-2017","Land Rover","2017 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2017/","https://www.cars.com/research/land_rover-range_rover_sport-2017/consumer-reviews/?page_size=40","4.7",39,"92.0","5.0","5.0","5.0","5.0","5.0","5.0","1","31500","31500","31500","13"
"a33567a43150d2dd1a7c71006304640f","land_rover-range_rover_sport-2018","Land Rover","2018 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2018/","https://www.cars.com/research/land_rover-range_rover_sport-2018/consumer-reviews/?page_size=40","3.4",48,"47.0","5.0","5.0","5.0","4.0","5.0","5.0","1","36076","36076","36076","12"
"1ed589b9682df380af16719af656d997","land_rover-range_rover_sport-2019","Land Rover","2019 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2019/","https://www.cars.com/research/land_rover-range_rover_sport-2019/consumer-reviews/?page_size=40","4.5",13,"84.0","5.0","5.0","5.0","5.0","5.0","5.0","7","19684","33750","29825","13"
"61e740f2b1b13d3d22fc3d431a75e37c","land_rover-range_rover_sport-2020","Land Rover","2020 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2020/","https://www.cars.com/research/land_rover-range_rover_sport-2020/consumer-reviews/?page_size=40","4.6",14,"92.0","5.0","5.0","5.0","3.0","5.0","3.0","3","24991","47219","33680","12"
"bb7ec7ec27d1062c3a3ad8f08527d1f5","land_rover-range_rover_sport-2021","Land Rover","2021 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2021/","https://www.cars.com/research/land_rover-range_rover_sport-2021/consumer-reviews/?page_size=40","5.0",7,"100.0","5.0","5.0","5.0","4.0","5.0","5.0","1","56084","56084","56084","7"
"bb7e076544965365ffd42b43be3adeaf","land_rover-range_rover_sport-2022","Land Rover","2022 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2022/","https://www.cars.com/research/land_rover-range_rover_sport-2022/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","38901","51500","46362","0"
"666b620836065ee3861c7fc8898f0486","land_rover-range_rover_sport-2023","Land Rover","2023 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2023/","https://www.cars.com/research/land_rover-range_rover_sport-2023/consumer-reviews/?page_size=40","5.0",1,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","3","56545","68000","63298","1"
"8ecb4cbe080e189b73d1a46121088639","land_rover-range_rover_sport-2024","Land Rover","2024 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2024/","https://www.cars.com/research/land_rover-range_rover_sport-2024/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6","73216","86577","78427","0"
"4d37d34b34b80dc1ec82110fc97d89b8","land_rover-range_rover_sport-2025","Land Rover","2025 Land_Rover Range_Rover_Sport","https://www.cars.com/research/land_rover-range_rover_sport-2025/","https://www.cars.com/research/land_rover-range_rover_sport-2025/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4","75995","94995","87070","0"
"ded4ae994fff8d616510a3ab7dc2dbfd","land_rover-range_rover_velar-2023","Land Rover","2023 Land_Rover Range_Rover_Velar","https://www.cars.com/research/land_rover-range_rover_velar-2023/","https://www.cars.com/research/land_rover-range_rover_velar-2023/consumer-reviews/?page_size=40","5.0",1,"100.0","5.0","5.0","5.0","4.0","5.0","5.0","1","48678","48678","48678","1"
"57f690cb2f67992b3628f82e8bab8c94","land_rover-range_rover_velar-2025","Land Rover","2025 Land_Rover Range_Rover_Velar","https://www.cars.com/research/land_rover-range_rover_velar-2025/","https://www.cars.com/research/land_rover-range_rover_velar-2025/consumer-reviews/?page_size=40","5.0",1,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","56217","56217","56217","1"
"c8dfbdf22de2acce1ef3eb11f695ab5b","land_rover-range_rover-2014","Land Rover","2014 Land_Rover Range_Rover","https://www.cars.com/research/land_rover-range_rover-2014/","https://www.cars.com/research/land_rover-range_rover-2014/consumer-reviews/?page_size=40","4.9",22,"95.0","5.0","5.0","5.0","5.0","5.0","5.0","1","15455","15455","15455","12"
"6b6e42eff36e5ee3432284902f1f07c9","land_rover-range_rover-2018","Land Rover","2018 Land_Rover Range_Rover","https://www.cars.com/research/land_rover-range_rover-2018/","https://www.cars.com/research/land_rover-range_rover-2018/consumer-reviews/?page_size=40","3.5",10,"60.0","5.0","5.0","5.0","4.0","5.0","0.0","2","29990","30998","30494","10"
"81ee1e179e2969ce24606cb09c8982ad","land_rover-range_rover-2020","Land Rover","2020 Land_Rover Range_Rover","https://www.cars.com/research/land_rover-range_rover-2020/","https://www.cars.com/research/land_rover-range_rover-2020/consumer-reviews/?page_size=40","4.7",6,"83.0","5.0","5.0","5.0","5.0","5.0","5.0","1","49999","49999","49999","8"
"28d6e62496fea093c1bdc2e39fb7ca3f","land_rover-range_rover-2021","Land Rover","2021 Land_Rover Range_Rover","https://www.cars.com/research/land_rover-range_rover-2021/","https://www.cars.com/research/land_rover-range_rover-2021/consumer-reviews/?page_size=40","5.0",2,"100.0","5.0","5.0","5.0","4.0","5.0","5.0","2","52990","57198","55094","3"
"b986336882f4989de830c55cca9ce343","land_rover-range_rover-2023","Land Rover","2023 Land_Rover Range_Rover","https://www.cars.com/research/land_rover-range_rover-2023/","https://www.cars.com/research/land_rover-range_rover-2023/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","85635","154740","97619","0"
"7bcfc4e7a1d20bc8a101df226c7ab7e6","land_rover-range_rover-2024","Land Rover","2024 Land_Rover Range_Rover","https://www.cars.com/research/land_rover-range_rover-2024/","https://www.cars.com/research/land_rover-range_rover-2024/consumer-reviews/?page_size=40","1.0",1,NULL,"5.0","3.0","3.0","1.0","5.0","1.0","3","89900","120690","110022","1"
"c983b75b94990a6246542e10a6c7697b","land_rover-range_rover-2025","Land Rover","2025 Land_Rover Range_Rover","https://www.cars.com/research/land_rover-range_rover-2025/","https://www.cars.com/research/land_rover-range_rover-2025/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","126325","135999","131162","2"
"bcddca156bb2207e2ee2718ea96dfca9","lexus-es_350-2013","Lexus","2013 Lexus Es_350","https://www.cars.com/research/lexus-es_350-2013/","https://www.cars.com/research/lexus-es_350-2013/consumer-reviews/?page_size=40","4.7",101,"87.0","5.0","5.0","5.0","5.0","5.0","5.0","1","18900","18900","18900","13"
"2b9c55e42a5825ca5b9873b497baf303","lexus-es_350-2014","Lexus","2014 Lexus Es_350","https://www.cars.com/research/lexus-es_350-2014/","https://www.cars.com/research/lexus-es_350-2014/consumer-reviews/?page_size=40","4.6",79,"89.0","5.0","5.0","5.0","5.0","5.0","5.0","1","15289","15289","15289","12"
"6d97a8036e1f6159797f41dae5d4b97b","lexus-es_350-2017","Lexus","2017 Lexus Es_350","https://www.cars.com/research/lexus-es_350-2017/","https://www.cars.com/research/lexus-es_350-2017/consumer-reviews/?page_size=40","4.6",105,"92.0","5.0","5.0","5.0","4.0","5.0","5.0","1","24029","24029","24029","12"
