"seller_sk","seller_key","seller_name","seller_link","seller_website","destination","seller_rating","seller_rating_count","description","phone_new","phone_used","phone_service","hours","highlights","inventory_count","avg_listing_price"
"5d7e3edd27850a4d679af8a1ec4703d7","genesis-of-south-bay","GENESIS OF SOUTH BAY","https://www.cars.com/dealers/6041412/genesis-of-south-bay/#Reviews","https://www.genesisofsouthbay.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3215 Pacific Coast Hwy, TORRANCE, CA 90505","4.7",98,NULL,"(855) 349-8517","(877) 724-6185","(877) 646-5541","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:30am to 6:00pm""}",NULL,"10","47045"
"5b794be79b838411fdfdd28e342ec087","george-gee-coeur-dalene","George Gee Coeur d'Alene","https://www.cars.com/dealers/23472/george-gee-coeur-dalene/#Reviews","http://www.geekia.net/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","317 West Dalton Avenue, Coeur d'Alene, ID 83815","4.8",888,NULL,"(208) 714-4709","(208) 416-2837","(208) 209-5024","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 5:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","3","49433"
"847623ecc0437c807776dd0a9cd326c0","george-moore-chevrolet","George Moore Chevrolet","https://www.cars.com/dealers/203236/george-moore-chevrolet/#Reviews","https://www.moorechevy.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","10979 Atlantic Blvd, Jacksonville, FL 32225","4.7",2221,NULL,"(877) 581-4123","(888) 730-5028","(888) 613-9997","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:30am to 6:00pm""}",NULL,"3","39880"
"b078c22a1bad49e05d25bbe4573c9f27","george-wall-ford-lincoln","George Wall Ford Lincoln","https://www.cars.com/dealers/4761/george-wall-ford-lincoln/#Reviews","https://www.georgewall.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","700 Shrewsbury Ave, Red Bank, NJ 07701","4.8",1140,NULL,"(855) 608-9683","(833) 867-1092","(833) 867-1309","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:45am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","1","43594"
"cf6de17788f3b3b9e1004eec88763896","george-weber-chevrolet-columbia","George Weber Chevrolet Columbia","https://www.cars.com/dealers/152066/george-weber-chevrolet-columbia/#Reviews","https://www.georgeweberchevy.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","701 Old State Rte 3, Columbia, IL 62236","4.9",3865,NULL,"(833) 617-4135","(833) 240-7253","(833) 240-6599","{""Sales hours"": ""8:30am to 6:00pm"", ""Service hours"": ""7:00am to 5:00pm""}","[""Car Wash with Club Membership Perks"", ""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Online service appointment scheduling"", ""Overnight Test Drives and Service Loaners"", ""Quick Lube 15 minute Oil Change Facility"", ""Rental service""]","4","35706"
"d3d5709dacf150ba9b21a5f95d3443b4","germain-honda-of-surprise","Germain Honda of Surprise","https://www.cars.com/dealers/6035016/germain-honda-of-surprise/#Reviews","https://www.germainhondaofsurprise.net?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","13270 North Autoshow Avenue, Surprise, AZ 85388","4.8",1623,NULL,"(866) 984-0925","(888) 691-9578","(888) 901-1225","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""6:30am to 6:00pm""}",NULL,"1","23403"
"99aa8dbb90913c4173d724663d3e5ab5","george-white-chevrolet","George White Chevrolet","https://www.cars.com/dealers/160398/george-white-chevrolet/#Reviews","http://www.georgewhiteames.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1719 S. High Ave / PO Box 845, Ames, IA 50010","4.8",1021,NULL,"(515) 686-8866","(515) 686-8871","(515) 686-8861","{""Sales hours"": ""8:00am to 5:00pm"", ""Service hours"": ""7:30am to 12:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Online service appointment scheduling""]","1","32747"
"9672153b2b307efad1c319ab6019734b","gerald-honda-of-countryside","Gerald Honda of Countryside","https://www.cars.com/dealers/6050743/gerald-honda-of-countryside/#Reviews","https://www.geraldhondaofcountryside.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5901 South La Grange Road, Countryside, IL 60525","4.9",2038,NULL,"(708) 215-2871","(708) 866-5798","(708) 866-5842","{}",NULL,"1","25733"
"33ad3c5ea7edb4cbef99e04c8ae9cbd4","gerald-nissan-of-naperville","Gerald Nissan of Naperville","https://www.cars.com/dealers/224/gerald-nissan-of-naperville/#Reviews","https://www.geraldnissannaperville.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1575 Ogden Ave, Naperville, IL 60540","4.8",3607,NULL,"(888) 672-1259","(888) 352-4815",NULL,"{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Restaurants on location"", ""Senior discounts on service""]","1","19837"
"36bed022397858f3e05efd106f542ef9","germain-bmw-of-naples","Germain BMW of Naples","https://www.cars.com/dealers/12047/germain-bmw-of-naples/#Reviews","https://www.germainbmw.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","11286 Tamiami Trail N, Naples, FL 34110","5.0",3780,NULL,NULL,NULL,NULL,"{}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Early drop-off"", ""Late pick-up"", ""Online service appointment scheduling""]","1","42104"
"00289ac5aea058dab098ff4645a807bd","germain-ford","Germain Ford","https://www.cars.com/dealers/153403/germain-ford/#Reviews","http://www.germainford.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","7250 Sawmill Rd, Columbus, OH 43235","4.6",865,NULL,"(877) 509-6561","(877) 496-8167","(866) 980-6946","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary Car Wash"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service"", ""Shuttle Service""]","1","29995"
"32a7b3acdf103e66232695b199420ba7","germain-ford-of-beavercreek","Germain Ford of Beavercreek","https://www.cars.com/dealers/5354584/germain-ford-of-beavercreek/#Reviews","http://germainfordofbeavercreek.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2356 Heller Dr, Dayton, OH 45434","4.5",911,NULL,"(888) 328-3159","(888) 332-6656","(888) 341-6706","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:30am to 8:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Germain Ford Beavercreek Quick Lane Auto Service"", ""Kids play room"", ""Rental service""]","3","34711"
"e491b52c2c3a32a55617d2ce3295ad5b","germain-honda","Germain Honda","https://www.cars.com/dealers/12048/germain-honda/#Reviews","https://www.germainhonda.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3295 Pine Ridge Rd, Naples, FL 34109","4.9",2424,"If you're shopping for a Honda in Naples, Germain Honda is worth the short drive down I-75—they've been a trusted name for over 65 years and their team consistently earns praise for knowledgeable, pressure-free service. Their factory-certified technicians and service advisors go the extra mile to make the experience smooth and professional, whether you're buying or bringing your car in for maintenance. With a 4.9-star rating across thousands of reviews, you'll find the kind of personalized attention and integrity that keeps customers coming back year after year.","(239) 990-2462","(239) 344-7401","(239) 990-2567","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Exceeding Customers expectations"", ""Late pick-up"", ""Online service appointment scheduling"", ""Open Saturdays"", ""Rental service"", ""Serving Fresh Brewed Coffee""]","3","87264"
"e9604b094a1e41bb874c8021df980a1d","germain-honda-of-beavercreek","Germain Honda of Beavercreek","https://www.cars.com/dealers/5354587/germain-honda-of-beavercreek/#Reviews","https://www.germainhondaofbeavercreek.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2300 Heller Dr, Dayton, OH 45434","4.7",1119,NULL,"(855) 360-0582","(877) 835-3630","(855) 210-0598","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""6:00am to 8:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Rental service""]","1","32275"
"87a488713451ed1e395c4395502ad43b","germain-honda-of-dublin","Germain Honda of Dublin","https://www.cars.com/dealers/107268/germain-honda-of-dublin/#Reviews","http://www.germainhondaofdublin.com/?utm_campaign=cars.com_VDP_referral&utm_medium=referral&utm_source=cars.com","6715 Sawmill Rd, Dublin, OH 43017","4.7",5226,"Germain Honda of Dublin has been a trusted Honda specialist in the Columbus area for over 20 years, and their 4.8-star reputation reflects a genuine commitment to making the buying experience smooth and pressure-free. Whether you're shopping for a used Honda or exploring other quality pre-owned options, their sales team takes time to understand what you need rather than rushing you through a sale. With factory-certified technicians and a full service center on-site, you'll have a reliable place to keep your vehicle running strong long after you drive off the lot.","(877) 256-1316","(888) 243-3381","(888) 235-6125","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""6:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary wi-fi""]","4","23971"
"3126c330e16cd2826e09ea3af586fd26","germain-lexus-of-easton","Germain Lexus of Easton","https://www.cars.com/dealers/107878/germain-lexus-of-easton/#Reviews","https://www.lexusofeaston.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","4130 Morse Crossing, Columbus, OH 43219","4.9",1617,NULL,"(877) 439-7519","(855) 806-0614",NULL,"{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Online service appointment scheduling""]","1","34676"
"f29010e1d3fb9c83b1c8df0ea23f832c","germain-lexus-of-naples","Germain Lexus of Naples","https://www.cars.com/dealers/12062/germain-lexus-of-naples/#Reviews","https://www.lexusofnaples.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","13491 Tamiami Trail N, Naples, FL 34110","4.9",4173,NULL,"(239) 366-5322","(239) 366-5329","(239) 366-5331","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 5:00pm""}","[""Children friendly waiting area"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Free Car Wash"", ""Late pick-up"", ""Loaner Program"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service"", ""Wide Variety of Snacks and Beverages""]","1","176669"
"e1c875ca6f39d7f37f8667a7a8590cba","germain-toyota","Germain Toyota","https://www.cars.com/dealers/12061/germain-toyota/#Reviews","https://www.germaintoyotaofnaples.com/?utm_campaign=cars.com_VDP_referral&utm_medium=referral&utm_source=cars.com","13315 N. Tamiami Trail, Naples, FL 34110","4.7",3260,NULL,"(239) 494-6851","(239) 431-9003","(866) 518-9406","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 5:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Easy"", ""Fast"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service"", ""Simple""]","2","19077"
"bb9641fae8001b45a5d4cfdb80137242","gettel-acura","Gettel Acura","https://www.cars.com/dealers/192323/gettel-acura/#Reviews","https://www.gettelacura.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","4891 Clark Rd, Sarasota, FL 34233","4.7",1653,NULL,"(888) 452-1684","(888) 854-5021","(888) 871-7265","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Acura Certified Vehicle Discounts"", ""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Online service appointment scheduling"", ""Rental service""]","2","46623"
"fdc9be350e468fdebb789c9849005956","gettel-chevrolet-buick-gmc-of-charlotte-county","Gettel Chevrolet Buick GMC of Charlotte County","https://www.cars.com/dealers/5372909/gettel-chevrolet-buick-gmc-of-charlotte-county/#Reviews","https://www.gettelchevrolet.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1901 Tamiami Trail, Punta Gorda, FL 33950","4.4",2375,"If you're shopping for a new Chevrolet, Buick, or GMC in the Punta Gorda area, Gettel's no-pressure approach and knowledgeable sales team really stand out—customers consistently praise their professionalism and willingness to find exactly what you're looking for at competitive prices. With a factory-certified service center and technicians with over a decade of experience, you've got a trusted partner for maintenance and repairs long after you drive off the lot. Their 4.5-star rating across thousands of reviews speaks to the kind of straightforward, stress-free experience they deliver from the showroom to the service bay.","(941) 564-3349","(941) 257-4176","(941) 257-4143","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:30am to 5:30pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service""]","1","11873"
"c220c521646235aabfc3897ac15b127c","gettel-chrysler-dodge-jeep-ram-of-charlotte-county","Gettel Chrysler Dodge Jeep RAM of Charlotte County","https://www.cars.com/dealers/5248260/gettel-chrysler-dodge-jeep-ram-of-charlotte-county/#Reviews","https://www.gettelcdjr.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2323 Tamiami Trail, Punta Gorda, FL 33950","4.3",2255,NULL,NULL,NULL,NULL,"{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"5","29181"
"ddeecea07a1342e171a666cf8cc4afeb","gettel-hyundai-of-charlotte-county","Gettel Hyundai of Charlotte County","https://www.cars.com/dealers/147067/gettel-hyundai-of-charlotte-county/#Reviews","http://www.gettelhyundaiofcharlottecounty.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1950 Tamiami Trail, Punta Gorda, FL 33950","4.0",1289,NULL,"(941) 623-9612","(941) 623-9432","(941) 623-9604","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:30am to 5:30pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","2","26905"
"0f0806ca27380601abaa6336027225b0","gettel-hyundai-of-sarasota","Gettel Hyundai of Sarasota","https://www.cars.com/dealers/207092/gettel-hyundai-of-sarasota/#Reviews","http://www.gettelhyundai.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","4733 Clark Road, Sarasota, FL 34233","4.4",2184,NULL,"(941) 866-6258","(941) 256-0985","(941) 444-5420","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary beverages"", ""Customer lounge"", ""Online service appointment scheduling""]","2","36461"
"17131e427e45b3242e86e7ac245efc79","gettel-kia-of-bradenton","Gettel Kia of Bradenton","https://www.cars.com/dealers/5392096/gettel-kia-of-bradenton/#Reviews","http://gettelkiaofbradenton.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","6423 14th Street W, Bradenton, FL 34207","4.4",2061,NULL,"(941) 531-9593","(941) 803-7416","(941) 803-7432","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"1","40719"
"19ead0394cb9fc31476c6851a514af97","honda-of-olathe","Honda of Olathe","https://www.cars.com/dealers/5379131/honda-of-olathe/#Reviews","https://www.hondaofolathe.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1000 N Rogers Rd, Olathe, KS 66062","4.9",927,NULL,"(913) 738-4630","(913) 738-4923","(913) 815-1052","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Online service appointment scheduling""]","2","36350"
"455c219f3d31985ac0fa6052279a3513","gettel-stadium-toyota","Gettel Stadium Toyota","https://www.cars.com/dealers/6064558/gettel-stadium-toyota/#Reviews","https://www.stadiumtoyota.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5088 North Dale Mabry Highway, Tampa, FL 33614","4.4",1165,"Gettel Stadium Toyota has earned strong marks from over 1,100 shoppers in the Tampa area, with customers consistently praising the sales team for taking time to match you with the right vehicle. As part of the established Gettel Toyotas group, they bring Toyota expertise and a convenient Dale Mabry Highway location that serves the wider Tampa Bay region. If you're in the market for a Toyota and want to work with a dealership that listens to what you actually need, this is worth a visit.","(813) 212-1515","(888) 256-1194","(888) 872-6048","{""Sales hours"": ""7:30am to 9:00pm"", ""Service hours"": ""6:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary EV charging stations"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary multi-point inspections"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""In-store cafe"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Restaurants on location"", ""Spanish-speaking sales team"", ""We’ll buy your car""]","1","24184"
"104f016de78b38e9062fe78c45c16cd1","gettel-toyota-gainesville","Gettel Toyota Gainesville","https://www.cars.com/dealers/11392/gettel-toyota-gainesville/#Reviews","https://www.gatorlandtoyota.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2985 N Main St, Gainesville, FL 32609","4.5",4107,NULL,NULL,"(855) 646-3497","(877) 890-6134","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary ipads"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Express Services"", ""Gatorland Toyota Service is open 7 days a week"", ""Late pick-up"", ""Online service appointment scheduling""]","2","25966"
"3696185075715cf6a8c34b94baa9d0e7","gettel-toyota-ocala","Gettel Toyota Ocala","https://www.cars.com/dealers/6069065/gettel-toyota-ocala/#Reviews","https://www.getteltoyotaocala.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1719 Southwest College Road, Ocala, FL 34471","4.5",3374,NULL,"(866) 805-0691","(877) 516-7169","(866) 248-1318","{""Friday"": ""8:30am–8:00pm"", ""Monday"": ""8:30am–8:00pm"", ""Sunday"": ""11:00am–6:00pm"", ""Tuesday"": ""8:30am–8:00pm"", ""Saturday"": ""8:30am–8:00pm"", ""Thursday"": ""8:30am–8:00pm"", ""Wednesday"": ""8:30am–8:00pm"", ""Sales hours"": ""8:30am to 8:00pm""}",NULL,"4","44516"
"f097cb05f4a50cd00839001401f69de6","gettel-toyota-of-bradenton","Gettel Toyota of Bradenton","https://www.cars.com/dealers/12071/gettel-toyota-of-bradenton/#Reviews","https://www.getteltoyotaofbradenton.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","6323 14th St W, Bradenton, FL 34207","4.0",3304,NULL,"(941) 866-6223","(941) 444-5392","(941) 225-2285","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""I pads for customer use"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service""]","2","36551"
"568c3d81c85dd5ea4ec8a551d62d86b2","gettel-toyota-of-charlotte-county","Gettel Toyota of Charlotte County","https://www.cars.com/dealers/5372896/gettel-toyota-of-charlotte-county/#Reviews","http://www.getteltoyotaofcharlottecounty.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1801 Tamiami Trail, Punta Gorda, FL 33950","4.4",2695,NULL,"(855) 883-5573","(855) 554-3172","(941) 676-3409","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:30am to 5:30pm""}","[""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Online service appointment scheduling"", ""Rental service"", ""Restaurants on location"", ""shuttle to Fishermans village""]","2","42336"
"90ccfe1116831ab0559ec985b8dfe568","glanzmann-subaru","Glanzmann Subaru","https://www.cars.com/dealers/7812/glanzmann-subaru/#Reviews","https://www.glanzmann.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1001 S York Rd, Hatboro, PA 19040","4.8",2128,NULL,"(866) 982-6842","(866) 984-2641","(866) 981-6545","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:30am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary multi-point inspections"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Family-owned business"", ""Free Car Wash with Service"", ""Free Lifetime PA State Inspections with Purchase"", ""Free Loaner Cars Available"", ""Home delivery"", ""Late pick-up"", ""Online service appointment scheduling"", ""Purchase online"", ""Senior discounts on service"", ""We’ll buy your car""]","1","26000"
"2283a7eb1facde4a5801b6e07a73be38","glenbrook-dodge-chrysler-jeep-ram","Glenbrook Dodge Chrysler Jeep RAM","https://www.cars.com/dealers/15145/glenbrook-dodge-chrysler-jeep-ram/#Reviews","https://www.glenbrookdodgechryslerjeep.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","100 Coliseum Boulevard West, Fort Wayne, IN 46805","4.9",3242,NULL,"(866) 450-3696","(866) 450-2907",NULL,"{""Sales hours"": ""9:00am to 7:30pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service""]","2","25433"
"2c9c3985dc3e5b7518ea8be74bcd8558","glenbrook-hyundai-happy-car-store","Glenbrook Hyundai - Happy Car Store","https://www.cars.com/dealers/15149/glenbrook-hyundai-happy-car-store/#Reviews","http://www.happycarstore.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","4801 Coldwater Rd, Fort Wayne, IN 46825","4.4",938,NULL,"(888) 485-7965","(888) 484-5659","(260) 338-4221","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service""]","1","47991"
"ea46c3dcdcaa61c72b9b3af831cf198a","group-1-toyota-north-austin","Group 1 Toyota North Austin","https://www.cars.com/dealers/6058131/group-1-toyota-north-austin/#Reviews","https://www.group1toyotanorthaustin.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","8400 Research Boulevard, Austin, TX 78758","4.1",4425,NULL,"(512) 961-5057","(512) 827-0266","(512) 961-8859","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 5:00pm""}",NULL,"2","21532"
